time_sec,gyro_mag,acc_mag,acc_delta,status,status_label
0.559769505,0.028684501295522073,10.046195802542982,0.23954580254298286,0,stable
0.5642178130000001,0.026179717525237556,9.357208254247036,0.4494417457529636,0,stable
0.5698023050000001,0.022456684945363476,10.097563546197907,0.290913546197908,0,stable
0.573963169,0.03398376201336985,9.665178344207732,0.14147165579226773,0,stable
0.580041588,0.02595502959667295,9.468754031529254,0.337895968470745,0,stable
0.584096619,0.03022242997932831,10.1634491695922,0.35679916959220037,0,stable
0.589816548,0.033025322319004125,9.355631900960537,0.45101809903946233,0,stable
0.593839023,0.019988495038128558,9.84019708277705,0.03354708277705143,0,stable
0.6000394360000001,0.036746885119785626,9.968703927049683,0.16205392704968347,0,stable
0.6040441590000001,0.026921041339261566,9.295901923949637,0.510748076050362,0,stable
0.6097368550000001,0.02398509822927125,10.103257862701048,0.2966078627010482,0,stable
0.613942897,0.03152516787339276,9.61583871522814,0.1908112847718595,0,stable
0.6197409650000001,0.01861034233045661,9.58596981643702,0.2206801835629797,0,stable
0.6239724010000001,0.027346567331093318,10.14352505769268,0.33687505769268,0,stable
0.629751783,0.026585168471505927,9.393505139271308,0.41314486072869094,0,stable
0.633917739,0.01877399010548888,9.950298112149161,0.14364811214916173,0,stable
0.639767718,0.028760666118385098,9.798572135929998,0.00807786407000144,0,stable
0.6441061330000001,0.018955320356319392,9.487616309773141,0.319033690226858,0,stable
0.650080834,0.02350918769907813,10.120183874982846,0.3135338749828467,0,stable
0.654052574,0.02965876573390244,9.447663324913728,0.35898667508627113,0,stable
0.659762379,0.017119233964458455,9.87955257909665,0.07290257909665065,0,stable
0.664154857,0.030907115588868335,9.956700591327033,0.1500505913270338,0,stable
0.6696176340000001,0.024910539662890686,9.39304986007283,0.41360013992716915,0,stable
0.673971292,0.024807436375605712,10.207764202499485,0.4011142024994854,0,stable
0.679785739,0.034371286729330645,9.552012033984326,0.25463796601567346,0,stable
0.6839976050000001,0.022396653143943523,9.603487718944773,0.20316228105522605,0,stable
0.6897610940000001,0.03104802750603767,10.137419442175544,0.33076944217554427,0,stable
0.6939330760000001,0.03159887938930009,9.255587125223329,0.5510628747766706,0,stable
0.7002878180000001,0.021830691754653284,9.94451554817975,0.13786554817975016,0,stable
0.703939372,0.0358130008762567,9.806156920055697,0.0004930799443023659,0,stable
0.709757096,0.024750732792131653,9.35282357143123,0.4538264285687692,0,stable
0.7140569410000001,0.026413825979948784,10.176031507166643,0.36938150716664353,0,stable
0.719814018,0.03150320931212918,9.514618943967132,0.29203105603286694,0,stable
0.7241296020000001,0.015575952078992615,9.73522775076185,0.07142224923815021,0,stable
0.7297572330000001,0.029393840154167926,10.045941629146999,0.23929162914699909,0,stable
0.734040687,0.022582778060337715,9.37445259531482,0.43219740468518,0,stable
0.7397395010000001,0.020195576665021166,10.039066141117047,0.23241614111704756,0,stable
0.744070234,0.027752527826446192,9.662366078626574,0.14428392137342527,0,stable
0.7498424920000001,0.01638816500070452,9.61247897952549,0.19417102047450996,0,stable
0.7539137180000001,0.026047579526784777,10.076077261999849,0.2694272619998497,0,stable
0.759801527,0.028343234161813946,9.390963337679063,0.41568666232093676,0,stable
0.764237907,0.01953785746258268,10.014999644232276,0.20834964423227653,0,stable
0.7701866890000001,0.03430199270809438,9.815407430370602,0.008757430370602393,0,stable
0.774084466,0.023714765894918527,9.454612509898755,0.3520374901012442,0,stable
0.7797631100000001,0.028353484526668672,10.221809663323826,0.41515966332382703,0,stable
0.7839668190000001,0.034483149623943894,9.430838084132441,0.37581191586755835,0,stable
0.789821714,0.024007423228376207,9.751114850425541,0.05553514957445849,0,stable
0.7940593300000001,0.03231775135698779,10.033827117610768,0.22717711761076842,0,stable
0.8004877930000001,0.0295729259892183,9.250785893684675,0.5558641063153242,0,stable
0.80409892,0.023368936808268383,10.094498324099254,0.2878483240992544,0,stable
0.8097786910000001,0.03660693134760341,9.710868322905489,0.0957816770945108,0,stable
0.813881547,0.021168869861275877,9.509228249796601,0.297421750203398,0,stable
0.819771314,0.026903931307793907,10.197391006782857,0.39074100678285717,0,stable
0.8240784210000001,0.029155758580593452,9.446589637014627,0.36006036298537225,0,stable
0.829747765,0.017517950306817402,9.868254543936205,0.0616045439362054,0,stable
0.8341166120000001,0.029121601972776145,9.889823004701881,0.08317300470188194,0,stable
0.8399933340000001,0.02205863869534081,9.423242974397233,0.3834070256027662,0,stable
0.843983284,0.020242410866428234,10.07231209085948,0.26566209085948067,0,stable
0.8497879420000001,0.028301799509943805,9.516818232861263,0.28983176713873604,0,stable
0.854041507,0.01720859923065506,9.729839095626195,0.07681090437380433,0,stable
0.8597841140000001,0.029471738842760956,9.992925205961326,0.1862752059613264,0,stable
0.8640439790000001,0.025518268433234334,9.36469357969166,0.4419564203083386,0,stable
0.86976063,0.02332528978022129,10.110821206140985,0.30417120614098536,0,stable
0.874020581,0.03316111784435647,9.627512788724605,0.1791372112753944,0,stable
0.879800058,0.020399720142979222,9.526344006381676,0.28030599361832387,0,stable
0.883976752,0.031111566645866166,10.167012764547017,0.360362764547018,0,stable
0.889803568,0.033312875237824,9.322368312192587,0.4842816878074121,0,stable
0.894100667,0.02147507067958814,9.912966814408529,0.10631681440852958,0,stable
0.90033737,0.033961256433684264,9.918216867309392,0.11156686730939214,0,stable
0.903977155,0.026084297966999858,9.310345924626747,0.49630407537325283,0,stable
0.909750076,0.02545678153930582,10.177853334695643,0.37120333469564315,0,stable
0.9139943,0.031986564546960215,9.564072807985363,0.242577192014636,0,stable
0.919772875,0.019008441907785206,9.613013860881301,0.19363613911869848,0,stable
0.924042848,0.027436566807800836,10.114200329416603,0.3075503294166033,0,stable
0.929751492,0.026241615045714543,9.375144443409805,0.43150555659019396,0,stable
0.933968994,0.0178205630857675,9.979314242196486,0.17266424219648613,0,stable
0.939834872,0.028647491085575315,9.774638014332574,0.03201198566742569,0,stable
0.944099385,0.017510716626000802,9.514296890698912,0.2923531093010876,0,stable
0.949832312,0.02347331748615241,10.114578831022671,0.30792883102267155,0,stable
0.95398453,0.02703497702328434,9.440974035698508,0.3656759643014915,0,stable
0.959824586,0.017850292218065,9.872328078663651,0.06567807866365172,0,stable
0.964254531,0.03349864092808363,9.891997776201947,0.08534777620194767,0,stable
0.969566744,0.022854158388898472,9.38775561216229,0.41889438783771027,0,stable
0.973967851,0.025280335827272557,10.190746128435217,0.38409612843521757,0,stable
0.979757555,0.03239492121336446,9.50379468343417,0.30285531656582876,0,stable
0.98396573,0.021022905480785493,9.687803801722602,0.11884619827739762,0,stable
0.989755457,0.030695199165455836,10.123170475612703,0.3165204756127036,0,stable
0.993884371,0.03180181305171217,9.296906460517604,0.509743539482395,0,stable
1.000189747,0.02283602903454961,10.044391457539886,0.23774145753988662,0,stable
1.0039558830000002,0.0343117819290882,9.808428496771633,0.001778496771633442,0,stable
1.009765307,0.02509767606271776,9.397327263882651,0.40932273611734793,0,stable
1.014103071,0.02712994079374945,10.201096341182451,0.3944463411824515,0,stable
1.019577395,0.03359940944362017,9.456645701376472,0.3500042986235279,0,stable
1.023999584,0.0165311921123279,9.747693607442123,0.058956392557876214,0,stable
1.029833039,0.0324339921317248,10.014677197322984,0.20802719732298414,0,stable
1.0340392630000002,0.024626294512094304,9.36234385696574,0.4443061430342592,0,stable
1.039758631,0.01949407877044179,10.077514654959181,0.27086465495918155,0,stable
1.044104047,0.02921865188608706,9.636133875505385,0.17051612449461473,0,stable
1.050002035,0.014743216389100894,9.614512831765223,0.1921371682347761,0,stable
1.054016193,0.027846361825948546,10.055979095390803,0.24932909539080406,0,stable
1.059877247,0.02727802460848728,9.374232419806678,0.4324175801933219,0,stable
1.064189308,0.017841631154355813,9.99537709248,0.18872709248000064,0,stable
1.069806409,0.0339273033071104,9.748535594983643,0.05811440501635623,0,stable
1.073856696,0.02193274942307065,9.461654533097517,0.34499546690248195,0,stable
1.079784029,0.02748608387090609,10.194470101364555,0.38782010136455547,0,stable
1.084024311,0.03314851406868259,9.381063124424575,0.42558687557542463,0,stable
1.08976114,0.020878395614009775,9.82099994182602,0.014349941826020896,0,stable
1.0940672770000002,0.032265279778785724,10.023765998139893,0.21711599813989402,0,stable
1.099971205,0.02884252719261892,9.262752731161857,0.5438972688381423,0,stable
1.104059728,0.023763336573788537,10.142877888116601,0.33622788811660165,0,stable
1.109611134,0.035375710986576776,9.644411235504482,0.16223876449551788,0,stable
1.113944207,0.02115396772984947,9.512297195753348,0.29435280424665144,0,stable
1.1198567350000002,0.028665874643416446,10.18042132747491,0.3737713274749108,0,stable
1.124119039,0.031230814848941198,9.380673249449437,0.4259767505505625,0,stable
1.1299385480000002,0.01640508399763718,9.882912327072955,0.07626232707295522,0,stable
1.1341346060000002,0.029055124039929155,9.894336535108508,0.08768653510850832,0,stable
1.139612967,0.02116037370984335,9.409120603929011,0.39752939607098803,0,stable
1.144005363,0.02161385076960985,10.096510710846438,0.2898607108464386,0,stable
1.14988846,0.027932755852365435,9.52162427286634,0.28502572713365915,0,stable
1.154059434,0.014700116137535293,9.753981017077534,0.0526689829224658,0,stable
1.159795611,0.029595114972329323,9.98832799626093,0.18167799626093029,0,stable
1.164110446,0.024866239653509866,9.371691266419969,0.43495873358003045,0,stable
1.1698034110000002,0.021319565624487984,10.120474446242609,0.3138244462426094,0,stable
1.173820176,0.03298434461679402,9.615075061081601,0.19157493891839827,0,stable
1.179776742,0.020543765436959224,9.59113556190473,0.21551443809526916,0,stable
1.1839322010000002,0.03199794995593859,10.171750827198167,0.3651008271981677,0,stable
1.189772368,0.03384724708304452,9.297430361815232,0.5092196381847671,0,stable
1.193981871,0.018514663169564457,9.966219473730497,0.1595694737304978,0,stable
1.200156102,0.036802692557037914,9.889533263187664,0.08288326318766437,0,stable
1.204026666,0.027415214758977843,9.343056442003837,0.46359355799616253,0,stable
1.209779869,0.02522261014797562,10.206730835396204,0.40008083539620465,0,stable
1.214022294,0.03378301428694728,9.523761098269743,0.2828889017302565,0,stable
1.219780151,0.020442805456750545,9.6563506390122,0.15029936098780006,0,stable
1.224094108,0.03072511230227634,10.099248838516802,0.2925988385168026,0,stable
1.22976823,0.02940844948761394,9.354057219291791,0.4525927807082084,0,stable
1.233975588,0.01779925125182454,9.998542166770859,0.19189216677085952,0,stable
1.239774001,0.030363298376914316,9.741172266904883,0.06547773309511662,0,stable
1.244057337,0.01877828273320096,9.514105104042299,0.2925448959577004,0,stable
1.2498318430000002,0.024358970330401852,10.097765132982818,0.291115132982819,0,stable
1.254030417,0.027701314727132595,9.424216520743968,0.3824334792560311,0,stable
1.2597926780000002,0.016029350122909996,9.895993013644947,0.08934301364494779,0,stable
1.264273738,0.03125253260160056,9.85358922072887,0.04693922072886991,0,stable
1.269592182,0.02247993415087995,9.406727428965501,0.399922571034498,0,stable
1.273965916,0.02579991748721621,10.177980744938512,0.37133074493851304,0,stable
1.279770478,0.033108121934757984,9.463175823752689,0.3434741762473106,0,stable
1.28399012,0.019815767345022193,9.740662994155803,0.06598700584419603,0,stable
1.289797395,0.03231775135698779,10.08432630403911,0.2776763040391099,0,stable
1.293911609,0.030322100150684535,9.279737969851789,0.5269120301482104,0,stable
1.300000964,0.022960989777091472,10.094714414719727,0.2880644147197273,0,stable
1.304025079,0.034484958457867934,9.732393508407402,0.07425649159259784,0,stable
1.3098362810000002,0.024784806071823977,9.430619827214281,0.37603017278571826,0,stable
1.313875435,0.02842695018002183,10.209956608295755,0.4033066082957557,0,stable
1.319777769,0.033760273784283396,9.419235509632411,0.387414490367588,0,stable
1.3241104110000002,0.017028204221289738,9.798970791865061,0.007679208134938165,0,stable
1.3297711280000002,0.03128096138663839,9.990483895319615,0.1838338953196157,0,stable
1.334086581,0.024594298019215977,9.364579229045592,0.44207077095440717,0,stable
1.339771695,0.020286790222855303,10.082620057900929,0.27597005790092943,0,stable
1.344023184,0.029274523836285652,9.609946226193085,0.19670377380691484,0,stable
1.349875821,0.014491471483269795,9.653007564364781,0.15364243563521818,0,stable
1.354046717,0.027846361825948546,10.046390127825168,0.23974012782516851,0,stable
1.359798695,0.02517604928652656,9.3835398739069,0.42311012609309984,0,stable
1.364193616,0.017841631154355813,10.03127955726471,0.224629557264711,0,stable
1.369845737,0.031850632383578506,9.705511622144092,0.10113837785590718,0,stable
1.373884077,0.019625420349621017,9.516635213788968,0.2900147862110316,0,stable
1.379781316,0.029919852497991402,10.167636141096748,0.360986141096749,0,stable
1.384106845,0.03361675694743614,9.354203483397463,0.4524465166025369,0,stable
1.38964803,0.018147588746553873,9.888542108983827,0.08189210898382804,0,stable
1.394062986,0.036509823217357136,9.96850121399569,0.1618512139956909,0,stable
1.3999755770000002,0.028227106814228662,9.302947112935525,0.503702887064474,0,stable
1.404024811,0.025734654194101734,10.192797204092367,0.38614720409236725,0,stable
1.409782359,0.03540392585309459,9.582890340181853,0.22375965981814616,0,stable
1.413955368,0.02265914085094327,9.567504650885663,0.23914534911433627,0,stable
1.419800111,0.030791784060617982,10.167733964246933,0.3610839642469337,0,stable
1.423951128,0.030571336752083778,9.340073220362887,0.4665767796371121,0,stable
1.42979144,0.017846542071166482,9.934318759431166,0.12766875943116673,0,stable
1.434151165,0.03155611562673704,9.860749385440247,0.054099385440247616,0,stable
1.439816317,0.021190930083439655,9.438213817926016,0.36843618207398343,0,stable
1.443880776,0.024027972832641145,10.120377909545464,0.3137279095454648,0,stable
1.4499769290000002,0.02698839023706461,9.502946802986461,0.30370319701353843,0,stable
1.4541061910000002,0.015093090185474034,9.780530274449992,0.02611972555000719,0,stable
1.459812042,0.02744946935866996,9.96187229857382,0.15522229857382008,0,stable
1.4642173820000002,0.02391709337042389,9.397547440140473,0.4091025598595266,0,stable
1.469822128,0.021289552649472777,10.108175399535924,0.30152539953592417,0,stable
1.473841123,0.03312769753042316,9.569676828684166,0.2369731713158334,0,stable
1.479774651,0.018675693525643026,9.624595881177731,0.1820541188222684,0,stable
1.483979609,0.03330634405497825,10.137680250721703,0.3310302507217031,0,stable
1.489863251,0.030484686907914248,9.296616626898373,0.510033373101626,0,stable
1.494235612,0.022246818940952873,10.026588029056741,0.21993802905674187,0,stable
1.499868914,0.036235156392331054,9.827527282870994,0.020877282870994662,0,stable
1.50398164,0.024323122858281924,9.366280279282694,0.44036972071730496,0,stable
1.5097781490000002,0.027492773911564253,10.215785316952495,0.4091353169524954,0,stable
1.5140310140000002,0.0346183566138625,9.459724776751134,0.3469252232488653,0,stable
1.5198376880000002,0.017883792767050294,9.697465816118449,0.10918418388155082,0,stable
1.524101909,0.0313929203897773,10.079817560337245,0.2731675603372459,0,stable
1.5297762220000002,0.027610550154110153,9.344070298074971,0.4625797019250282,0,stable
1.535002553,0.020320628223014003,10.021057588001145,0.214407588001146,0,stable
1.539775809,0.02890560634517997,9.734082266127208,0.07256773387279125,0,stable
1.5440187550000002,0.01942774641438731,9.525970735189818,0.2806792648101819,0,stable
1.54994001,0.023941022965536112,10.097688902891017,0.2910389028910174,0,stable
1.5540096790000002,0.026653031988038155,9.431216566744512,0.3754334332554876,0,stable
1.559801508,0.015647143272336333,9.90323883709895,0.09658883709895072,0,stable
1.5643237600000002,0.029185859741580653,9.832084206842081,0.025434206842081863,0,stable
1.569612215,0.021651670252001914,9.43054042318762,0.3761095768123788,0,stable
1.573968559,0.024865666576153612,10.156039429634006,0.349389429634007,0,stable
1.579786946,0.03167987969107577,9.441727151522043,0.3649228484779563,0,stable
1.58404373,0.018387697195466533,9.778889402038644,0.02776059796135577,0,stable
1.589782335,0.03651105012635505,10.035889225644906,0.22923922564490695,0,stable
1.593937999,0.02797657923508913,9.29368141285569,0.512968587144309,0,stable
1.600826107,0.02248319688755937,10.130207507291384,0.323557507291385,0,stable
1.6041564190000002,0.03626983743413398,9.682524826743448,0.12412517325655159,0,stable
1.6099068820000002,0.023355539978482318,9.47876096237056,0.3278890376294399,0,stable
1.613996568,0.02952058129503056,10.214480478914206,0.40783047891420665,0,stable
1.619800263,0.03147207766556518,9.381190639621202,0.42545936037879706,0,stable
1.624055661,0.019422750393025344,9.840528116112749,0.03387811611274927,0,stable
1.6297783060000002,0.03268531154965797,9.973463199117832,0.16681319911783277,0,stable
1.634148654,0.025098452283173988,9.359941255207739,0.44670874479226086,0,stable
1.639814778,0.02196213314258152,10.107280648916639,0.3006306489166395,0,stable
1.6440954470000002,0.03013037381844039,9.6007123575811,0.205937642418899,0,stable
1.6498173150000002,0.01670355704583516,9.657828890047991,0.14882110995200826,0,stable
1.6540622340000002,0.02698306149490411,10.032026765444481,0.22537676544448182,0,stable
1.659816546,0.02566893151427221,9.383549205269611,0.423100794730388,0,stable
1.664197675,0.017947251601883988,10.02140000842215,0.21475000842215053,0,stable
1.669902274,0.030181266018183196,9.676642292113103,0.13000770788689664,0,stable
1.673902785,0.01894838681108695,9.54033025259691,0.26631974740308983,0,stable
1.6798366990000002,0.030877945208054397,10.138276452509809,0.33162645250980916,0,stable
1.684237975,0.03102427184462941,9.353815115041545,0.45283488495845425,0,stable
1.6896152640000002,0.019218637343934662,9.931406426000265,0.12475642600026582,0,stable
1.694003134,0.03523294591027542,9.918214320465498,0.11156432046549902,0,stable
1.699902954,0.02595052695489985,9.326156990445,0.4804930095549995,0,stable
1.704040136,0.02455571142173138,10.206441654839393,0.39979165483939383,0,stable
1.70981138,0.03561433149326817,9.537937951628557,0.2687120483714427,0,stable
1.714003388,0.022396653143943523,9.61348161971361,0.19316838028638905,0,stable
1.719805146,0.03109150828299275,10.159662507642755,0.35301250764275593,0,stable
1.7241559540000002,0.030473668313322808,9.325807750947288,0.4808422490527118,0,stable
1.729792938,0.01870471406197001,9.985453653831698,0.17880365383169838,0,stable
1.734128321,0.03429373842108193,9.82250732772872,0.01585732772872106,0,stable
1.7399236020000002,0.02021473348934217,9.44511006537356,0.36153993462643896,0,stable
1.743893468,0.021615341708025326,10.111057360940585,0.3044073609405853,0,stable
1.74994426,0.028372858851944033,9.476988091210943,0.3296619087890562,0,stable
1.7542416470000002,0.015883576639134492,9.80445707364131,0.0021929263586901726,0,stable
1.7598231080000002,0.02761867174906193,9.91852577605562,0.11187577605562105,0,stable
1.7642200490000002,0.022065868334607525,9.399763548172595,0.406886451827404,0,stable
1.7698997470000002,0.022992455614824537,10.110272210007006,0.3036222100070063,0,stable
1.774079371,0.03263676350012993,9.54815747416176,0.2584925258382391,0,stable
1.779840096,0.017139004844771925,9.67723233436381,0.12941766563618984,0,stable
1.783901289,0.03166262295575726,10.084432780066813,0.2777827800668131,0,stable
1.789796297,0.030756626665766715,9.301084328577646,0.5055656714223531,0,stable
1.794018431,0.02150116968667301,10.067251078694099,0.26060107869409954,0,stable
1.799945997,0.03669111315570546,9.763069974123274,0.04358002587672516,0,stable
1.804027491,0.023986160030623906,9.40697642593547,0.3996735740645292,0,stable
1.809831738,0.027941554445931507,10.229755007404563,0.4231050074045637,0,stable
1.81402561,0.03383735953917534,9.421926276647905,0.3847237233520939,0,stable
1.819794977,0.021557661368486265,9.770455968977231,0.036194031022768414,0,stable
1.824093061,0.030098392038626215,10.052899592819418,0.24624959281941905,0,stable
1.829815755,0.028553627709165145,9.320371501404933,0.4862784985950661,0,stable
1.833923505,0.019096064129597752,10.074446252516468,0.26779625251646877,0,stable
1.839788468,0.03225006302777741,9.681710581789796,0.12493941821020371,0,stable
1.844156939,0.01764822868942648,9.547776991399013,0.25887300860098605,0,stable
1.849863849,0.025448248036707706,10.092737642742192,0.2860876427421921,0,stable
